id,title,artist,album,image,url,duration,year,genre
bWBsZnSq,Nee Tholisariga,R.P. PatnaikUsha,Santhosham,https://c.saavncdn.com/897/Santhosham-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,292,2000,
sWDxi7DD,Induvadana,IlaiyaraajaS. JanakiS.P. Balasubrahmanyam,Challenge,https://c.saavncdn.com/357/Challenge-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,261,1984,
PcBzzmkc,Paddanandi,Udit NarayanK. S. Chithra,Student No. 1,https://c.saavncdn.com/127/Student-No-1-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,279,2000,
lQ83WjPF,Laychalo,ThamanMegha,Bruce Lee,https://c.saavncdn.com/023/Bruce-Lee-Telugu-2018-20180516-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,270,2018,
DNmKq0TR,Silakaaa,Thaman SRahul NambiarK. S. Chithra,Mirapakay,https://c.saavncdn.com/912/Mirapakay-2010-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,278,2010,
C72rFjC4,Gunzukunnaa,Shakthisree GopalanA.R. Rahman,Kadali,https://c.saavncdn.com/076/Kadali-Telugu-2012-20190822130810-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,286,2012,
dsscTpKf,Sankurathri Kodi,A.R. RahmanMadhusri,Yuva,https://c.saavncdn.com/083/Yuva-Telugu-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,295,2004,
8s6FLnUw,Voddura Sodhara,S.P. Balasubrahmanyam,Manmadhudu,https://c.saavncdn.com/386/Manmadhudu-Telugu-2002-20190206140019-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,339,2002,
GjAzxptz,Andhari Bhanduvayya,Vandemataram SrinivasS.P. Balasubrahmanyam,Devullu,https://c.saavncdn.com/186/Devullu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,342,2000,
qiVHLNvd,Yeluko Nayaka,Mani SharmaGangaMallikarjun,Narasimhudu,https://c.saavncdn.com/497/Narasimhudu-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,294,2005,
n5Cl67g7,Roja Roja,P. Unni Krishnan,Premikula Roju,https://c.saavncdn.com/474/Premikula-Roju-Telugu-1999-20191016112959-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,347,1999,
83nTXU5C,One More Time,RanjithLipsika BhashyamAnup Rubens,Temper,https://c.saavncdn.com/395/Temper-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,275,2015,
BoDIFPzX,Taagudam,CNU Beats,Taagudam,https://c.saavncdn.com/198/Taagudam-Telugu-2024-20240418222347-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,180,2024,
EopSAInU,Jabiliki,S.A. Raj KumarShreya GhoshalRajesh,Andala Raamudu,https://c.saavncdn.com/579/Andala-Raamudu-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,267,2006,
XK-W-dC0,Maayadari Pillada,Nagur BabuRadhika,Bobbili Simham,https://c.saavncdn.com/657/Bobbili-Simham-Telugu-1995-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,296,1994,
oOZ5qqQ-,Tirumalavaasa Sri Venkatesha,Lalitha Saagari,Venkateswara Manasa Smarami,https://c.saavncdn.com/055/Venkateswara-Manasa-Smarami-Telugu-2013-20180720-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,1185,2013,
m5B5ZK7X,Kannu Kottina,Udit NarayanSujatha Mohan,Balu ABCDEFG,https://c.saavncdn.com/293/Balu-ABCDEFG-Telugu-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,276,2004,
IjoXBZHv,Shiva Thandavam,Bhole ShavaliSrikanth Meka,Om Namo Shiva Rudraya,https://c.saavncdn.com/495/Om-Namo-Shiva-Rudraya-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,317,2011,
55p_1h6D,Life of Pandu,Dinker kalvalaSri Sai Kiran,Thiru,https://c.saavncdn.com/516/Thiru-Telugu-2023-20230410113152-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,234,2023,
BQkKJHLw,Govindaa Sritha,Annamayya KeerthanaS.P. BalasubrahmanyamM.M. KeeravaaniAnand BhattacharyaAnuradha Paudwal,Annamayya,https://c.saavncdn.com/243/Annamayya-Telugu-1997-20221207194819-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,478,1997,
4ONxGCuA,Aaresukopoyi,P. SusheelaS.P. BalasubrahmanyamK. V. Mahadevan,Adavi Ramudu,https://c.saavncdn.com/484/Adavi-Ramudu-Telugu-1977-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,208,1977,
v-IM-v59,Pedave Palikina,A.R. RahmanSadhana SargamUnni Krishnan,Naani,https://c.saavncdn.com/470/Nani-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,264,2004,
WNsoMAsO,Hrudhayam,Mani SharmaHemachandra,Parugu,https://c.saavncdn.com/489/Parugu-2008-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,228,2008,
7XS9F7Bw,Seere Gattina Sudava (DJ Version),Singer UshakkaLavanya Ravindar,Seere Gattina Sudava (DJ Version),https://c.saavncdn.com/226/Seere-Gattina-Sudava-DJ-Version-Telugu-2024-20240205161337-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,225,2024,
K8vDL-1C,Tharagathi Pathos,Kaala Bhairava,Colour Photo,https://c.saavncdn.com/null/Colour-Photo-Telugu-2020-20201118205906-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,123,2020,
IeV0qZ_K,Yentho Ruchira,M. M. KeeravaniS.P. Balasubrahmanyam,Sri Ramadasu,https://c.saavncdn.com/836/Sri-Ramadasu-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,169,2006,
ndTs63kc,Sandram Lona Neerantha,Sean Roldan,Uppena,https://c.saavncdn.com/587/Uppena-Telugu-2020-20210218155246-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,238,2020,
wT8Cw2mU,Jivvumani Kondagali,ManoS. JanakiRaj Koti,Lankeswarudu,https://c.saavncdn.com/252/Lankeswarudu-Telugu-1989-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,274,1989,
MFJWVByP,Dol Dol Dol Bhaje,Devi Sri PrasadAnitha KarthikeyanM.L.R. Karthikeyan,Mr. Perfect,https://c.saavncdn.com/358/Mr-Perfect-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,273,2011,
HJqp85Zd,Zindabad Zindabad,Sarath SanthoshRamya Behara,Ismart Shankar,https://c.saavncdn.com/213/Ismart-Shankar-Telugu-2019-20190711134004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,189,2019,
MCB_YOPs,Digu Digu Digu Naaga,Shreya Ghoshal,Varudu Kaavalenu,https://c.saavncdn.com/000/Varudu-Kaavalenu-Telugu-2021-20211025163712-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,193,2021,
o5_KZGHP,Premantey Enti,Shweta PanditHaricharan,Pelli SandaD,https://c.saavncdn.com/000/Pelli-SandaD-Telugu-2021-20211012232740-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,215,2021,
KVao3jqx,Avunu Nijam,KKSunitha Upadrasta,Athadu,https://c.saavncdn.com/373/Athadu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,305,2005,
oQCQWNLj,Bathuku Marchindi Jagananna Raa,Jagananna Connects,Bathuku Marchindi Jagananna Raa,https://c.saavncdn.com/359/Bathuku-Marchindi-Jagananna-Raa-Telugu-2024-20240424085700-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,302,2024,
6pLkl9aY,Guche Gulabi,Armaan Malik,Most Eligible Bachelor,https://c.saavncdn.com/586/Most-Eligible-Bachelor-Telugu-2020-20211011224715-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,282,2020,
Dfljbu2d,Mellaga Tellarindoi,Anurag KulkarniRamya BeharaMohana Bhogaraju,Shatamanam Bhavati,https://c.saavncdn.com/558/Shatamanam-Bhavati-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,252,2016,
OIT4AVaM,Nenante Naaku,Devi Sri PrasadAdnan Sami,Oosaravelli,https://c.saavncdn.com/678/Oosaravelli-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,244,2011,
M6MBEiba,Rave Rajahamsala,KotiS.P. BalasubrahmanyamSujatha Mohan,Muddula Mogudu,https://c.saavncdn.com/400/Muddula-Mogudu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,287,2000,
vCcxbx6x,Aale Bale,Mani SharmaShravana BhargaviHemachandra,Teenmaar,https://c.saavncdn.com/003/Teenmaar-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,307,2011,
8Ts157Jy,Gummadi Narsaiah,Charan Arjun,Gummadi Narsaiah,https://c.saavncdn.com/676/Gummadi-Narsaiah-Telugu-2024-20240227172123-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,292,2024,
QUlRNq2J,Jatha Kalise,SagarSuchitraDevi Sri Prasad,Srimanthudu,https://c.saavncdn.com/171/Srimanthudu-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,224,2015,
D1b9vZTv,Vayari Bhama,Ramana Gogula,Thammudu,https://c.saavncdn.com/399/Thammudu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,317,2000,
0Ivh1ABZ,Sri Hanuman Suprabhatham,Dr. P. SrinivasAshok Gurjale,Sri Hanuman Suprabhatam Sri Hanuman Chalisa,https://c.saavncdn.com/044/Sri-Hanuman-Suprabhatam-Sri-Hanuman-Chalisa-Telugu-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,463,2004,
n28_O29t,Pandagala,Devi Sri PrasadKailash Kher,Mirchi,https://c.saavncdn.com/500/Mirchi-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,291,2013,
iBbLfBJq,Sarasalu,ManoS. Janaki,Shiva,https://c.saavncdn.com/654/Shiva-Telugu-1989-20171129-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,307,1989,
OUsdBshL,Pataku Pranam,Harris JayarajKKSwarnalatha,Vaasu,https://c.saavncdn.com/038/Vaasu-2002-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,372,2002,
UGixnCIT,Julai,Devi Sri PrasadPriya HemeshSuchith Suresan,Julai,https://c.saavncdn.com/818/Julai-2012-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,260,2012,
0OWzi2z2,You're My Love,Piyush KapoorDevi Sri Prasad,1 Nenokkadine,https://c.saavncdn.com/075/1-Nenokkadine-Telugu-2014-20230327123727-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,273,2014,
zJjiP5lc,Nannedo Syeeamaku,M.M. KeeravaniSunitha Upadrasta,Simhadri,https://c.saavncdn.com/748/Simhadri-Telugu-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,302,2003,
SS6hWXkW,Choosa Choosa,PadmalathaSniggy,Dhruva,https://c.saavncdn.com/889/Dhruva-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,200,2016,
gfZ4vKNM,Kumkumala,PritamSid Sriram,Brahmastra (Telugu) (Original Motion Picture Soundtrack),https://c.saavncdn.com/490/Brahmastra-Telugu-Original-Motion-Picture-Soundtrack-Telugu-2022-20221006132910-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,278,2022,
bLpJKb9b,Lollipop,Sid Sriram,Lollipop,https://c.saavncdn.com/112/Lollipop-Telugu-2022-20220330163721-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,329,2022,
FboBrPMi,Vana Vallappa,HariharanSujatha Mohan,Annayya,https://c.saavncdn.com/000/Annayya-Telugu-2000-20220219160623-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,298,2000,
EnjtRu7n,Manasu Palike,S. P. BalasubrahmanyamS. Janaki,Swati Mutyam,https://c.saavncdn.com/679/Swati-Mutyam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,334,2000,
MDAyUL7f,Endukanta Joda,Harris JayarajBalramNaresh IyerSuchith Suresan,7th Sense,https://c.saavncdn.com/362/7th-Sense-Telugu-2011-20190822153155-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,296,2011,
76pnVEru,Prema Yatralaku,GhantasalaP. Susheela,Gundamma Katha,https://c.saavncdn.com/182/Gundamma-Katha-Telugu-1962-20191016112959-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,202,1962,
H9Y4ptUM,Om Namaha,IlaiyaraajaS.P. BalasubrahmanyamS. Janaki,Geetanjali,https://c.saavncdn.com/556/Geetanjali-1989-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,243,1989,
In-m3dd1,Sathamana Mannadile,Mani SharmaSadhana SargamHariharan,Mruga Raju,https://c.saavncdn.com/386/Mruga-Raju-2001-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,338,2001,
Iich8pMQ,Barbi Bommaki,Mani SharmaBenny DayalShravana Bhargavi,Teenmaar,https://c.saavncdn.com/003/Teenmaar-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,265,2011,
FtUqqGyN,Aakasa Ganga,KamalakarKarthik,Vaana,https://c.saavncdn.com/012/Vaana-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,307,2007,
XRllnLXe,Manasa Manasa,Anirudh RavichanderDhanushSunitha Sarathy,Nava Manmadhudu,https://c.saavncdn.com/188/Nava-Manmadhudu-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,268,2015,
bCRfAFbq,Andagaada,Harris JayarajHarini,Gharshana (New),https://c.saavncdn.com/944/Gharshana-New-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,322,2004,
prH1Eumb,"Ye Chota Nuvvunna (feat. Tulsi Kumar, Haricharan Seshadri)",Guru Randhawa,Saaho,https://c.saavncdn.com/186/Saaho-Telugu-2019-20190828024553-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,194,2019,
4zaIGWIH,Kanapadava Male,Anand Aravindakshan,Paagal,https://c.saavncdn.com/000/Paagal-Telugu-2021-20210816225439-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,81,2021,
pW07pw6w,Jallantha,IlaiyaraajaK. S. Chithra,Geetanjali,https://c.saavncdn.com/556/Geetanjali-1989-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,248,1989,
M214DpMD,Jalsa Jalsa (Remix),Baba SehgalDevi Sri Prasad,Jalsa,https://c.saavncdn.com/903/Jalsa-2008-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,242,2008,
YO4Xautp,Kathakaadhey,Anirudh RavichanderAjeshSrinidhi Venkatesh,Remo (Telugu) [Original Motion Picture Soundtrack],https://c.saavncdn.com/342/Remo-Telugu-Original-Motion-Picture-Soundtrack--Telugu-2016-20210522202710-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,245,2016,
VcZ0c1ZM,Love Dhebba,DeepakSravana BhargaviDevi Sri Prasad,Nannaku Prematho,https://c.saavncdn.com/304/Nannaku-Prematho-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,236,2015,
y0qGJieJ,Thattukolede,Vijai BulganinSindhuja Srinivasan,Thattukolede,https://c.saavncdn.com/784/Thattukolede-Telugu-2021-20220813215203-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,284,2021,
YYHedldq,Yamunatheeram,K.M. Radha KrishnanK. S. ChithraHariharan,Anand,https://c.saavncdn.com/453/Anand-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,250,2004,
h6oW4ZOB,Nachore Nachore,DeepuGanga,Yamadonga,https://c.saavncdn.com/687/Yamadonga-Telugu-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,294,2007,
AoKUNBRi,Malleteegaroi,ChakriKousalya,Andhrawala,https://c.saavncdn.com/617/Andhrawala-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,328,2003,
WcKZg-Zh,Gurijala Guttamidha,Relare Ganga,Gurijala Guttamidha,https://c.saavncdn.com/979/Gurijala-Guttamidha-Telugu-2024-20240524102004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,198,2024,
BHp5E8n-,Rangulalo,IlaiyaraajaS. JanakiS.P. Balasubrahmanyam,Abhinandana,https://c.saavncdn.com/365/Abhinandana-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,269,2000,
ykz4LGD4,Pari Poke Pitta,MallikarjunSagar,Nuvvostanante Nenoddantana,https://c.saavncdn.com/347/Nuvvostanante-Nenoddantana-Telugu-2014-20181121-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,217,2014,
qvy3Sv96,Shivaratri Song 2019,Mangli,Shivaratri Song 2019,https://c.saavncdn.com/329/Shivaratri-Song-2019-Telugu-2021-20211215104304-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,296,2021,
5xfbequv,Laalu Dharvaja,Devi Sri PrasadNaveenMuraliPriya Prakash,Bommarillu,https://c.saavncdn.com/843/Bommarillu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,294,2000,
giiMSaUI,Banthi Poola Janaki,Thaman SDaler MehndiRanina Reddy,Baadshah,https://c.saavncdn.com/266/Baadshah-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,274,2013,
N17qOmWn,Nee Kallathoti,K. S. ChithraGandham Sagar,Tulasi,https://c.saavncdn.com/722/Tulasi-Telugu-2007-20230808011742-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,236,2007,
zPQahk2l,Adiga Adiga,Sid Sriram,Ninnu Kori,https://c.saavncdn.com/070/Ninnu-Kori-Telugu-2017-20220323073319-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,209,2017,
kXD62y_C,Prema Desam,Mani SharmaSaindhaviHemachandra,Shakti,https://c.saavncdn.com/756/Shakti-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,275,2011,
YCqWfNCl,Beautiful Love,Armaan MalikChaitra Ambadipudi,Naa Peru Surya Naa Illu India,https://c.saavncdn.com/416/Naa-Peru-Surya-Naa-Illu-India-Telugu-2018-20180422-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,291,2018,
fbehi1XH,Neneppudaina,Shankar MahadevanShreya Ghoshal,Ramayya Vasthavayya,https://c.saavncdn.com/216/Ramayya-Vastavayya-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,228,2013,
#NAME?,Chakkiliginthala Ragam,S. P. BalasubrahmanyamK. S. ChithraRaj-Koti,Kodama Simham,https://c.saavncdn.com/245/Kodama-Simham-Telugu-1990-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,296,1990,
CSyI1uYu,Oorantha,Mangli Satyavathi,Rang De,https://c.saavncdn.com/null/Rang-De-Telugu-2020-20210322181921-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,258,2020,
t1cNhwy1,Peniviti,Kaala Bhairava,Aravindha Sametha,https://c.saavncdn.com/260/Aravindha-Sametha-Telugu-2018-20181031-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,310,2018,
QPI1zNLY,Chaliga Undannadey,Mani SharmaK. S. ChithraS.P. Balasubrahmanyam,Samarasimha Reddy,https://c.saavncdn.com/550/Samarasimha-Reddy-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,297,2000,
tJAqH-LD,Cheli Chemaku,Yuvan Shankar RajaAdnan SamiShweta MohanAnushka,Aadavari Matalaku Ardhalu Veruley,https://c.saavncdn.com/483/Aadavari-Matalaku-Ardhalu-Veruley-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,308,2007,
kTK9Pvzd,Ule Ule,Sunny M.R.Ram Miriyala,Om Bheem Bush,https://c.saavncdn.com/000/Om-Bheem-Bush-Telugu-2024-20240401231417-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,107,2024,
